ID,Type,Gender,TotalStats,SpecialStats,Star,SpecialStar,Parts
11634,basic,Male,"33,30,25,30,31","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_5,B_Bot_2,B_Top_9,B_Head_Skin_White,B_Face_4,B_Hair_6,B_Face_Acc_1"
11635,basic,Male,"46,46,45,46,42","0,0,0,0,0",3,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_5,B_Top_2,B_Head_Skin_Yellow,B_Face_13,B_Hair_8,B_Face_Acc_2"
11636,basic,Male,"38,37,34,38,38","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_6,B_Bot_7,B_Top_8,B_Head_Skin_Black,B_Face_0,B_Hair_3"
11637,basic,Female,"39,37,35,38,37","0,0,0,0,0",1,0,"G_Hair_Long_0,G_Body_Skin_Black,G_Shoes_7,G_Bot_8,G_Top_5,G_Head_Skin_Black,G_Face_4,G_Hair_0,G_Face_Acc_2"
11638,basic,Male,"47,41,43,43,41","0,0,0,0,0",2,0,"B_Body_Skin_Yellow,B_Shoes_1,B_Bot_4,B_Top_1,B_Head_Skin_Yellow,B_Face_10,B_Hair_1,B_Face_Acc_0"
11639,basic,Female,"33,34,29,32,33","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_7,G_Top_6,G_Head_Skin_Yellow,G_Face_1,G_Hair_11,G_Face_Acc_2"
11640,basic,Male,"29,32,25,27,27","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_5,B_Top_7,B_Head_Skin_White,B_Face_3,B_Hair_0,B_Face_Acc_1"
11641,basic,Female,"30,29,30,25,30","0,0,0,0,0",1,0,"G_Hair_Long_6,G_Body_Skin_White,G_Shoes_2,G_Bot_5,G_Top_1,G_Head_Skin_White,G_Face_5,G_Hair_6,G_Face_Acc_0"
11642,basic,Male,"39,45,37,41,39","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_3,B_Bot_6,B_Top_6,B_Head_Skin_Black,B_Face_10,B_Hair_4"
11643,basic,Male,"26,30,24,24,28","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_8,B_Top_0,B_Head_Skin_White,B_Face_6,B_Hair_5,B_Face_Acc_1"
11644,basic,Female,"27,30,30,25,26","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Black,G_Shoes_4,G_Bot_7,G_Top_2,G_Head_Skin_Black,G_Face_20,G_Hair_2"
11645,basic,Male,"46,39,40,40,40","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_9,B_Bot_2,B_Top_2,B_Head_Skin_White,B_Face_8,B_Hair_5,B_Face_Acc_1"
11646,basic,Female,"43,40,42,39,42","0,0,0,0,0",2,0,"G_Hair_Long_1,G_Body_Skin_Black,G_Shoes_5,G_Bot_0,G_Top_1,G_Head_Skin_Black,G_Face_16,G_Hair_1,G_Face_Acc_0"
11647,basic,Female,"33,38,35,35,36","0,0,0,0,0",1,0,"G_Hair_Long_3,G_Body_Skin_White,G_Shoes_4,G_Bot_0,G_Top_7,G_Head_Skin_White,G_Face_14,G_Hair_3"
11648,basic,Male,"38,38,37,37,35","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_1,B_Top_7,B_Head_Skin_Black,B_Face_7,B_Hair_9,B_Face_Acc_0"
11649,basic,Female,"35,32,33,33,35","0,0,0,0,0",1,0,"G_Hair_Long_12,G_Body_Skin_White,G_Shoes_2,G_Bot_5,G_Top_9,G_Head_Skin_White,G_Face_8,G_Hair_12"
11650,basic,Female,"41,45,38,41,44","0,0,0,0,0",2,0,"G_Hair_Long_11,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_6,G_Top_2,G_Head_Skin_Yellow,G_Face_20,G_Hair_11,G_Face_Acc_0"
11651,basic,Male,"40,42,42,43,37","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_0,B_Bot_4,B_Top_0,B_Head_Skin_Black,B_Face_8,B_Hair_2,B_Face_Acc_0"
11652,basic,Female,"41,38,38,34,37","0,0,0,0,0",1,0,"G_Hair_Long_1,G_Body_Skin_Black,G_Shoes_2,G_Bot_4,G_Top_7,G_Head_Skin_Black,G_Face_7,G_Hair_1,G_Face_Acc_3"
11653,basic,Female,"39,42,37,39,39","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Black,G_Shoes_6,G_Bot_0,G_Top_5,G_Head_Skin_Black,G_Face_14,G_Hair_11,G_Face_Acc_2"
11654,basic,Female,"38,38,38,37,40","0,0,0,0,0",1,0,"G_Hair_Long_6,G_Body_Skin_Yellow,G_Shoes_9,G_Bot_6,G_Top_5,G_Head_Skin_Yellow,G_Face_12,G_Hair_6,G_Face_Acc_0"
11655,basic,Male,"44,44,43,43,40","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_7,B_Top_2,B_Head_Skin_Black,B_Face_2,B_Hair_4,B_Face_Acc_1"
11656,basic,Female,"55,54,51,51,54","0,0,0,0,0",4,0,"G_Hair_Long_0,G_Body_Skin_Yellow,G_Shoes_5,G_Bot_5,G_Top_5,G_Head_Skin_Yellow,G_Face_0,G_Hair_0,G_Face_Acc_3"
11657,basic,Female,"27,20,27,25,25","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_White,G_Shoes_4,G_Bot_8,G_Top_5,G_Head_Skin_White,G_Face_12,G_Hair_2"
11658,basic,Male,"26,24,22,25,21","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_1,B_Top_3,B_Head_Skin_Yellow,B_Face_0,B_Hair_11"
11659,basic,Male,"43,46,41,43,42","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_6,B_Top_7,B_Head_Skin_Black,B_Face_13,B_Hair_7,B_Face_Acc_1"
11660,basic,Female,"50,50,43,44,48","0,0,0,0,0",3,0,"G_Hair_Long_9,G_Body_Skin_White,G_Shoes_0,G_Bot_6,G_Top_2,G_Head_Skin_White,G_Face_19,G_Hair_9,G_Face_Acc_2"
11661,basic,Female,"40,37,35,37,37","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_Black,G_Shoes_7,G_Bot_8,G_Top_8,G_Head_Skin_Black,G_Face_18,G_Hair_9"
11662,basic,Male,"30,29,24,25,31","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_9,B_Bot_0,B_Top_6,B_Head_Skin_White,B_Face_10,B_Hair_3"
11663,basic,Male,"44,48,44,49,48","0,0,0,0,0",3,0,"B_Body_Skin_Yellow,B_Shoes_4,B_Bot_5,B_Top_9,B_Head_Skin_Yellow,B_Face_4,B_Hair_4,B_Face_Acc_3"
11664,basic,Female,"30,32,30,28,31","0,0,0,0,0",1,0,"G_Hair_Long_8,G_Body_Skin_White,G_Shoes_1,G_Bot_9,G_Top_7,G_Head_Skin_White,G_Face_14,G_Hair_8"
11665,basic,Female,"32,27,33,33,35","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_7,G_Bot_4,G_Top_7,G_Head_Skin_White,G_Face_10,G_Hair_5,G_Face_Acc_0"
11666,basic,Female,"38,35,41,35,36","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_White,G_Shoes_8,G_Bot_4,G_Top_1,G_Head_Skin_White,G_Face_21,G_Hair_7"
11667,basic,Male,"47,44,48,43,46","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_4,B_Bot_4,B_Top_3,B_Head_Skin_White,B_Face_2,B_Hair_9,B_Face_Acc_2"
11668,basic,Female,"47,47,46,44,45","0,0,0,0,0",2,0,"G_Hair_Long_6,G_Body_Skin_Yellow,G_Shoes_3,G_Bot_1,G_Top_8,G_Head_Skin_Yellow,G_Face_21,G_Hair_6,G_Face_Acc_0"
11669,basic,Male,"38,34,35,34,34","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_4,B_Top_5,B_Head_Skin_Yellow,B_Face_11,B_Hair_0"
11670,basic,Male,"24,25,24,27,25","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_2,B_Bot_2,B_Top_0,B_Head_Skin_Yellow,B_Face_5,B_Hair_11"
11671,basic,Male,"40,39,40,39,38","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_1,B_Bot_4,B_Top_8,B_Head_Skin_Black,B_Face_3,B_Hair_10,B_Face_Acc_3"
11672,basic,Male,"38,33,31,35,37","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_0,B_Top_8,B_Head_Skin_Yellow,B_Face_1,B_Hair_1,B_Face_Acc_3"
11673,basic,Female,"36,36,32,32,38","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_0,G_Bot_0,G_Top_4,G_Head_Skin_Yellow,G_Face_10,G_Hair_2"
11674,basic,Male,"53,50,53,49,49","0,0,0,0,0",4,0,"B_Body_Skin_Yellow,B_Shoes_2,B_Bot_7,B_Top_5,B_Head_Skin_Yellow,B_Face_11,B_Hair_9,B_Face_Acc_2"
11675,basic,Male,"46,49,43,45,43","0,0,0,0,0",3,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_0,B_Top_6,B_Head_Skin_Yellow,B_Face_13,B_Hair_4,B_Face_Acc_0"
11676,basic,Male,"27,28,27,28,27","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_9,B_Bot_7,B_Top_2,B_Head_Skin_Black,B_Face_10,B_Hair_0"
11677,basic,Female,"28,26,30,25,25","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_9,G_Bot_1,G_Top_5,G_Head_Skin_White,G_Face_15,G_Hair_5"
11678,basic,Male,"31,33,27,32,31","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_3,B_Bot_0,B_Top_7,B_Head_Skin_Black,B_Face_12,B_Hair_4"
11679,basic,Male,"34,40,33,36,36","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_8,B_Top_0,B_Head_Skin_Black,B_Face_6,B_Hair_1,B_Face_Acc_1"
11680,basic,Female,"33,28,28,30,33","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_White,G_Shoes_9,G_Bot_0,G_Top_6,G_Head_Skin_White,G_Face_16,G_Hair_9,G_Face_Acc_0"
11681,basic,Female,"53,61,55,53,60","0,0,0,0,0",4,0,"G_Hair_Long_6,G_Body_Skin_Yellow,G_Shoes_8,G_Bot_3,G_Top_3,G_Head_Skin_Yellow,G_Face_18,G_Hair_6,G_Face_Acc_2"
11682,basic,Male,"29,26,27,27,27","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_1,B_Top_7,B_Head_Skin_Yellow,B_Face_11,B_Hair_0,B_Face_Acc_0"
11683,basic,Male,"38,39,34,35,36","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_3,B_Bot_0,B_Top_5,B_Head_Skin_Yellow,B_Face_5,B_Hair_11,B_Face_Acc_3"
11684,basic,Male,"44,40,41,38,40","0,0,0,0,0",2,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_7,B_Top_5,B_Head_Skin_Yellow,B_Face_2,B_Hair_1,B_Face_Acc_0"
11685,basic,Male,"35,35,36,39,33","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_2,B_Bot_4,B_Top_3,B_Head_Skin_Black,B_Face_0,B_Hair_11"
11686,basic,Female,"43,44,42,44,46","0,0,0,0,0",2,0,"G_Hair_Long_12,G_Body_Skin_Black,G_Shoes_7,G_Bot_9,G_Top_9,G_Head_Skin_Black,G_Face_3,G_Hair_12,G_Face_Acc_0"
11687,basic,Female,"22,24,24,22,20","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Black,G_Shoes_3,G_Bot_9,G_Top_6,G_Head_Skin_Black,G_Face_13,G_Hair_5"
11688,basic,Female,"36,43,42,41,39","0,0,0,0,0",2,0,"G_Hair_Long_8,G_Body_Skin_Black,G_Shoes_6,G_Bot_5,G_Top_5,G_Head_Skin_Black,G_Face_11,G_Hair_8"
11689,basic,Female,"26,24,24,23,23","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_White,G_Shoes_8,G_Bot_8,G_Top_6,G_Head_Skin_White,G_Face_4,G_Hair_7"
11690,basic,Female,"36,38,35,32,38","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Yellow,G_Shoes_3,G_Bot_4,G_Top_2,G_Head_Skin_Yellow,G_Face_19,G_Hair_5,G_Face_Acc_3"
11691,basic,Male,"36,38,37,39,34","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_2,B_Bot_7,B_Top_6,B_Head_Skin_Yellow,B_Face_13,B_Hair_0"
11692,basic,Male,"40,42,37,41,38","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_5,B_Bot_1,B_Top_7,B_Head_Skin_White,B_Face_9,B_Hair_0,B_Face_Acc_3"
11693,basic,Female,"32,30,28,32,34","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_White,G_Shoes_6,G_Bot_8,G_Top_2,G_Head_Skin_White,G_Face_18,G_Hair_9,G_Face_Acc_0"
11694,basic,Female,"42,48,48,48,45","0,0,0,0,0",3,0,"G_Hair_Long_2,G_Body_Skin_Black,G_Shoes_7,G_Bot_0,G_Top_7,G_Head_Skin_Black,G_Face_11,G_Hair_2,G_Face_Acc_1"
11695,basic,Male,"29,29,23,26,26","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_0,B_Bot_5,B_Top_5,B_Head_Skin_Yellow,B_Face_6,B_Hair_6"
11696,basic,Male,"44,39,39,37,39","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_1,B_Top_2,B_Head_Skin_Yellow,B_Face_3,B_Hair_9,B_Face_Acc_2"
11697,basic,Male,"42,41,39,39,42","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_2,B_Bot_8,B_Top_8,B_Head_Skin_White,B_Face_10,B_Hair_8,B_Face_Acc_1"
11698,basic,Female,"28,26,27,27,30","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_White,G_Shoes_4,G_Bot_0,G_Top_1,G_Head_Skin_White,G_Face_13,G_Hair_11"
11699,basic,Female,"33,29,29,28,32","0,0,0,0,0",1,0,"G_Hair_Long_9,G_Body_Skin_White,G_Shoes_9,G_Bot_9,G_Top_1,G_Head_Skin_White,G_Face_2,G_Hair_9,G_Face_Acc_0"
11700,basic,Female,"35,35,32,35,34","0,0,0,0,0",1,0,"G_Hair_Long_4,G_Body_Skin_Black,G_Shoes_7,G_Bot_8,G_Top_7,G_Head_Skin_Black,G_Face_4,G_Hair_4,G_Face_Acc_0"
11701,basic,Male,"35,38,38,37,34","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_2,B_Bot_8,B_Top_3,B_Head_Skin_Black,B_Face_11,B_Hair_11,B_Face_Acc_1"
11702,basic,Female,"29,32,34,28,28","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Black,G_Shoes_8,G_Bot_5,G_Top_5,G_Head_Skin_Black,G_Face_14,G_Hair_5"
11703,basic,Male,"38,36,36,38,35","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_1,B_Bot_1,B_Top_6,B_Head_Skin_Yellow,B_Face_4,B_Hair_10,B_Face_Acc_3"
11704,basic,Male,"37,38,34,31,34","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_4,B_Top_3,B_Head_Skin_White,B_Face_3,B_Hair_10,B_Face_Acc_1"
11705,basic,Male,"51,53,44,46,51","0,0,0,0,0",3,0,"B_Body_Skin_White,B_Shoes_5,B_Bot_6,B_Top_4,B_Head_Skin_White,B_Face_6,B_Hair_3,B_Face_Acc_0"
11706,basic,Female,"29,34,29,28,33","0,0,0,0,0",1,0,"G_Hair_Long_11,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_0,G_Top_1,G_Head_Skin_Yellow,G_Face_17,G_Hair_11"
11707,basic,Female,"49,48,46,46,50","0,0,0,0,0",3,0,"G_Hair_Long_12,G_Body_Skin_White,G_Shoes_4,G_Bot_6,G_Top_9,G_Head_Skin_White,G_Face_3,G_Hair_12,G_Face_Acc_2"
11708,basic,Male,"45,45,43,45,44","0,0,0,0,0",3,0,"B_Body_Skin_White,B_Shoes_2,B_Bot_6,B_Top_7,B_Head_Skin_White,B_Face_0,B_Hair_2,B_Face_Acc_1"
11709,basic,Male,"29,30,28,30,27","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_0,B_Bot_0,B_Top_7,B_Head_Skin_Black,B_Face_13,B_Hair_6,B_Face_Acc_0"
11710,basic,Female,"43,45,41,42,40","0,0,0,0,0",2,0,"G_Hair_Long_4,G_Body_Skin_White,G_Shoes_8,G_Bot_5,G_Top_7,G_Head_Skin_White,G_Face_8,G_Hair_4,G_Face_Acc_2"
11711,basic,Female,"26,31,29,27,29","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Black,G_Shoes_3,G_Bot_0,G_Top_9,G_Head_Skin_Black,G_Face_2,G_Hair_5"
11712,basic,Male,"28,29,27,30,29","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_0,B_Top_1,B_Head_Skin_Black,B_Face_4,B_Hair_0"
11713,basic,Male,"46,41,40,44,43","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_7,B_Bot_1,B_Top_2,B_Head_Skin_White,B_Face_4,B_Hair_1,B_Face_Acc_1"
11714,basic,Female,"43,48,44,47,43","0,0,0,0,0",2,0,"G_Hair_Long_3,G_Body_Skin_White,G_Shoes_9,G_Bot_2,G_Top_7,G_Head_Skin_White,G_Face_11,G_Hair_3,G_Face_Acc_2"
11715,basic,Female,"51,50,45,46,50","0,0,0,0,0",3,0,"G_Hair_Long_9,G_Body_Skin_White,G_Shoes_0,G_Bot_9,G_Top_5,G_Head_Skin_White,G_Face_5,G_Hair_9,G_Face_Acc_3"
11716,basic,Female,"39,41,38,38,36","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_White,G_Shoes_2,G_Bot_9,G_Top_0,G_Head_Skin_White,G_Face_15,G_Hair_7,G_Face_Acc_2"
11717,basic,Female,"47,46,47,46,48","0,0,0,0,0",2,0,"G_Hair_Long_2,G_Body_Skin_Yellow,G_Shoes_4,G_Bot_6,G_Top_5,G_Head_Skin_Yellow,G_Face_21,G_Hair_2,G_Face_Acc_0"
11718,basic,Male,"27,32,32,34,30","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_8,B_Bot_5,B_Top_9,B_Head_Skin_Black,B_Face_13,B_Hair_5,B_Face_Acc_0"
11719,basic,Male,"45,47,44,46,41","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_5,B_Top_3,B_Head_Skin_Black,B_Face_8,B_Hair_2,B_Face_Acc_1"
11720,basic,Female,"36,38,30,37,37","0,0,0,0,0",1,0,"G_Hair_Long_12,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_5,G_Top_7,G_Head_Skin_Yellow,G_Face_6,G_Hair_12,G_Face_Acc_2"
11721,basic,Male,"29,27,23,26,27","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_2,B_Top_3,B_Head_Skin_Yellow,B_Face_12,B_Hair_7"
11722,basic,Female,"43,38,42,42,43","0,0,0,0,0",2,0,"G_Hair_Long_2,G_Body_Skin_White,G_Shoes_7,G_Bot_3,G_Top_5,G_Head_Skin_White,G_Face_0,G_Hair_2"
11723,basic,Female,"33,34,30,29,27","0,0,0,0,0",1,0,"G_Hair_Long_2,G_Body_Skin_Black,G_Shoes_8,G_Bot_8,G_Top_6,G_Head_Skin_Black,G_Face_6,G_Hair_2,G_Face_Acc_2"
11724,basic,Female,"33,37,36,32,34","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Yellow,G_Shoes_8,G_Bot_5,G_Top_5,G_Head_Skin_Yellow,G_Face_15,G_Hair_5"
11725,basic,Female,"33,32,31,35,35","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_6,G_Top_5,G_Head_Skin_Yellow,G_Face_10,G_Hair_7"
11726,basic,Female,"37,35,34,34,34","0,0,0,0,0",1,0,"G_Hair_Long_12,G_Body_Skin_White,G_Shoes_1,G_Bot_1,G_Top_0,G_Head_Skin_White,G_Face_15,G_Hair_12,G_Face_Acc_0"
11727,basic,Male,"42,44,44,43,42","0,0,0,0,0",2,0,"B_Body_Skin_Black,B_Shoes_8,B_Bot_8,B_Top_2,B_Head_Skin_Black,B_Face_14,B_Hair_1,B_Face_Acc_1"
11728,basic,Female,"31,30,28,30,29","0,0,0,0,0",1,0,"G_Hair_Long_4,G_Body_Skin_White,G_Shoes_7,G_Bot_5,G_Top_1,G_Head_Skin_White,G_Face_6,G_Hair_4"
11729,basic,Female,"33,34,34,32,31","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_Black,G_Shoes_9,G_Bot_7,G_Top_9,G_Head_Skin_Black,G_Face_3,G_Hair_7,G_Face_Acc_2"
11730,basic,Female,"47,49,44,44,47","0,0,0,0,0",2,0,"G_Hair_Long_14,G_Body_Skin_White,G_Shoes_4,G_Bot_6,G_Top_2,G_Head_Skin_White,G_Face_20,G_Hair_14,G_Face_Acc_2"
11731,basic,Male,"38,34,33,36,37","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_2,B_Bot_1,B_Top_7,B_Head_Skin_Yellow,B_Face_12,B_Hair_3,B_Face_Acc_0"
11732,basic,Female,"37,40,33,37,40","0,0,0,0,0",1,0,"G_Hair_Long_13,G_Body_Skin_Yellow,G_Shoes_9,G_Bot_5,G_Top_0,G_Head_Skin_Yellow,G_Face_0,G_Hair_13,G_Face_Acc_3"
11733,basic,Male,"30,29,31,29,29","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_8,B_Bot_2,B_Top_8,B_Head_Skin_Black,B_Face_7,B_Hair_5,B_Face_Acc_1"
11734,basic,Female,"20,18,18,16,15","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Black,G_Shoes_9,G_Bot_8,G_Top_6,G_Head_Skin_Black,G_Face_7,G_Hair_5"
11735,basic,Male,"48,46,43,45,46","0,0,0,0,0",3,0,"B_Body_Skin_Yellow,B_Shoes_9,B_Bot_0,B_Top_5,B_Head_Skin_Yellow,B_Face_1,B_Hair_8,B_Face_Acc_3"
11736,basic,Female,"46,52,44,43,44","0,0,0,0,0",3,0,"G_Hair_Long_3,G_Body_Skin_Yellow,G_Shoes_2,G_Bot_6,G_Top_7,G_Head_Skin_Yellow,G_Face_17,G_Hair_3,G_Face_Acc_2"
11737,basic,Female,"29,28,31,27,26","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_White,G_Shoes_8,G_Bot_1,G_Top_0,G_Head_Skin_White,G_Face_16,G_Hair_5"
11738,basic,Female,"31,32,29,31,33","0,0,0,0,0",1,0,"G_Hair_Long_12,G_Body_Skin_White,G_Shoes_4,G_Bot_2,G_Top_2,G_Head_Skin_White,G_Face_20,G_Hair_12"
11739,basic,Female,"42,39,38,42,42","0,0,0,0,0",2,0,"G_Hair_Long_14,G_Body_Skin_White,G_Shoes_7,G_Bot_9,G_Top_0,G_Head_Skin_White,G_Face_7,G_Hair_14,G_Face_Acc_0"
11740,basic,Male,"26,28,23,24,28","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_3,B_Bot_7,B_Top_0,B_Head_Skin_White,B_Face_5,B_Hair_6,B_Face_Acc_0"
11741,basic,Male,"46,47,49,49,48","0,0,0,0,0",3,0,"B_Body_Skin_Black,B_Shoes_4,B_Bot_2,B_Top_8,B_Head_Skin_Black,B_Face_7,B_Hair_8,B_Face_Acc_3"
11742,basic,Female,"37,37,35,35,35","0,0,0,0,0",1,0,"G_Hair_Long_1,G_Body_Skin_Black,G_Shoes_1,G_Bot_0,G_Top_5,G_Head_Skin_Black,G_Face_21,G_Hair_1"
11743,basic,Male,"32,27,27,30,31","0,0,0,0,0",1,0,"B_Body_Skin_White,B_Shoes_8,B_Bot_1,B_Top_2,B_Head_Skin_White,B_Face_12,B_Hair_1"
11744,basic,Female,"34,38,37,32,30","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_Black,G_Shoes_8,G_Bot_1,G_Top_6,G_Head_Skin_Black,G_Face_12,G_Hair_7,G_Face_Acc_3"
11745,basic,Female,"35,33,33,33,33","0,0,0,0,0",1,0,"G_Hair_Long_14,G_Body_Skin_White,G_Shoes_7,G_Bot_1,G_Top_2,G_Head_Skin_White,G_Face_12,G_Hair_14,G_Face_Acc_2"
11746,basic,Female,"40,41,36,37,41","0,0,0,0,0",1,0,"G_Hair_Long_8,G_Body_Skin_Yellow,G_Shoes_7,G_Bot_1,G_Top_6,G_Head_Skin_Yellow,G_Face_16,G_Hair_8,G_Face_Acc_3"
11747,basic,Female,"35,29,31,35,33","0,0,0,0,0",1,0,"G_Hair_Long_13,G_Body_Skin_White,G_Shoes_6,G_Bot_8,G_Top_8,G_Head_Skin_White,G_Face_13,G_Hair_13"
11748,basic,Male,"36,41,37,37,34","0,0,0,0,0",1,0,"B_Body_Skin_Black,B_Shoes_5,B_Bot_7,B_Top_6,B_Head_Skin_Black,B_Face_10,B_Hair_10,B_Face_Acc_0"
11749,basic,Female,"24,27,25,27,24","0,0,0,0,0",1,0,"G_Hair_Long_7,G_Body_Skin_Black,G_Shoes_6,G_Bot_5,G_Top_5,G_Head_Skin_Black,G_Face_2,G_Hair_7"
11750,basic,Male,"28,27,24,26,26","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_3,B_Bot_4,B_Top_2,B_Head_Skin_Yellow,B_Face_5,B_Hair_0"
11751,basic,Male,"44,41,43,43,43","0,0,0,0,0",2,0,"B_Body_Skin_White,B_Shoes_2,B_Bot_1,B_Top_7,B_Head_Skin_White,B_Face_14,B_Hair_9,B_Face_Acc_0"
11752,basic,Female,"31,34,33,33,34","0,0,0,0,0",1,0,"G_Hair_Long_5,G_Body_Skin_Black,G_Shoes_0,G_Bot_5,G_Top_7,G_Head_Skin_Black,G_Face_10,G_Hair_5,G_Face_Acc_0"
11753,basic,Male,"27,29,27,26,30","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_8,B_Bot_7,B_Top_0,B_Head_Skin_Yellow,B_Face_4,B_Hair_7,B_Face_Acc_1"
11754,basic,Male,"45,41,39,40,42","0,0,0,0,0",2,0,"B_Body_Skin_Yellow,B_Shoes_5,B_Bot_1,B_Top_1,B_Head_Skin_Yellow,B_Face_11,B_Hair_3,B_Face_Acc_1"
11755,basic,Female,"44,50,44,45,46","0,0,0,0,0",3,0,"G_Hair_Long_10,G_Body_Skin_Black,G_Shoes_7,G_Bot_9,G_Top_6,G_Head_Skin_Black,G_Face_21,G_Hair_10"
11756,basic,Male,"36,36,36,33,35","0,0,0,0,0",1,0,"B_Body_Skin_Yellow,B_Shoes_4,B_Bot_7,B_Top_2,B_Head_Skin_Yellow,B_Face_6,B_Hair_11,B_Face_Acc_0"
